,id,text
9,1452425595464269834,"RT @MKBHD: Fun fact, right in the middle of #techtober is Ultimate frisbee's club National Championships, which is where I've been for the…"
0,1452425187190878216,"RT @MKBHD: Fun fact, right in the middle of #techtober is Ultimate frisbee's club National Championships, which is where I've been for the…"
1,1452425059277148169,"RT @MKBHD: Fun fact, right in the middle of #techtober is Ultimate frisbee's club National Championships, which is where I've been for the…"
2,1452424853374578697,"RT @MKBHD: Fun fact, right in the middle of #techtober is Ultimate frisbee's club National Championships, which is where I've been for the…"
3,1452424673526943753,"RT @MKBHD: Fun fact, right in the middle of #techtober is Ultimate frisbee's club National Championships, which is where I've been for the…"
4,1452424651192238085,"RT @MKBHD: Fun fact, right in the middle of #techtober is Ultimate frisbee's club National Championships, which is where I've been for the…"
5,1452424642568892416,"RT @MKBHD: Fun fact, right in the middle of #techtober is Ultimate frisbee's club National Championships, which is where I've been for the…"
6,1452424462905667585,"RT @MKBHD: Fun fact, right in the middle of #techtober is Ultimate frisbee's club National Championships, which is where I've been for the…"
7,1452424462201245699,"RT @MKBHD: Fun fact, right in the middle of #techtober is Ultimate frisbee's club National Championships, which is where I've been for the…"
8,1452424433449197569,"RT @MKBHD: Fun fact, right in the middle of #techtober is Ultimate frisbee's club National Championships, which is where I've been for the…"
9,1452424391099359232,"RT @MKBHD: Fun fact, right in the middle of #techtober is Ultimate frisbee's club National Championships, which is where I've been for the…"
0,1452424316906196994,"Fun fact, right in the middle of #techtober is Ultimate frisbee's club National Championships, which is where I've been for the past 4 days. Ended up taking 2nd place with New York - Overall a pretty incredible tournament and a hell of a season. Back to the studio tomorrow 👍🏾 https://t.co/Tp7vYcDkA9"
1,1452366075929235458,"@DrewLipps I can't wait to be exited for #techtober.  I'm at the ""this is the month my account goes dormant"" level of YouTube."
2,1452162416024772612,"RT @tnkgrl: #TechTober is in full swing and this week, @madebygoogle
gave us the #Pixel6 and 6 Pro, and @Apple gave us the #MacBookPro 14 a…"
3,1452159235337371654,"RT @tnkgrl: #TechTober is in full swing and this week, @madebygoogle
gave us the #Pixel6 and 6 Pro, and @Apple gave us the #MacBookPro 14 a…"
4,1452159122481221634,"RT @tnkgrl: #TechTober is in full swing and this week, @madebygoogle
gave us the #Pixel6 and 6 Pro, and @Apple gave us the #MacBookPro 14 a…"
5,1452150561634086913,"#TechTober is in full swing and this week, @madebygoogle
gave us the #Pixel6 and 6 Pro, and @Apple gave us the #MacBookPro 14 and 16... Double yay :) Join @rjcc and me on episode 239 of my #MobTechCast for an in-depth look at these awesome new devices! https://t.co/wkz9ETZ0xZ https://t.co/CF3B3WTyo1"
6,1452108237822517257,"Honor X30i alleged specs

• 6.7"" LCD 90hz+ dos
• Dimensity 810
• 48MP + 2MP + 2MP &amp; 8MP Front
• 4000mah (22.5W)
• 7.45mm &amp; 175g

#Honor #Honor50 #HonorX30 #HonorX30Max #HonorX30i #5G #China #Huawei #MediaTek #MagicUI #Europe #techtober https://t.co/RPWiWxQ8mc"
7,1452105386266398722,"@MKBHD @TheStudio I was expecting “this entire video was shot on the DJI 4D” ..... then got double WTF’d when I heard “..... #shotoniPhone “ ..... what? #Techtober really got me this time! 🤯
#MKBHD #TheStudio #Rivian #RivianR1T"
8,1452100777279905792,"Honor X30i alleged specs

• 6.7"" LCD 90hz+ dos
• Dimensity 810
• 48MP + 2MP + 2MP &amp; 8MP Front
• 4000mah (22.5W)
• 7.45mm &amp; 175g

#Honor #Honor50 #HonorX30 #HonorX30Max #HonorX30i #5G #China #Huawei #MediaTek #MagicUI #Europe #techtober https://t.co/YikIUHsC1f"
9,1452022708099682306,Sit tight everyone! This week's #MobTechCast is slightly delayed and will be published in a few hours... The #TechTober crunch is real :) https://t.co/LbYxTgM3En
0,1452006458132938753,"Aliás que o tema que eu quero usar vai ser em cima de Xfce4 pela primeira vez tbm, quero usar estilo SGI https://t.co/dXwSM1geb0

Provavelmente eu vá abrir uma live fazendo isso daqui a pouco, então fica ligado ai #linux #techtober"
1,1451982684041981953,"I just uploaded a video about all of the #techtober events that took place this week! Lets just say that it was an interesting and fun week for the tech industry! 

Apple, Google, and Samsung Events AND MORE!!! https://t.co/hwkqFx4NX4 via @YouTube"
2,1451966254340788232,"This week has been wild for industry tech. New Macbook Pros, new Google Pixels, New DJI Cinema Camera, Sony released the A7iv. Can't wait to see what the rest of the month has to offer for #techtober."
3,1451927144095883269,"RT @fulltime_techie: Exciting #Techtober launches! 

Oct 18 #AppleEvent
Oct 19 #GoogleEvent
Oct 20 #GalaxyUnpacked Part 2
Oct 26 #SonyXperi…"
4,1451921425422376976,"RT @OpenForest_: The time has come- #Techtober Week 3 Day 3 has arrived! 

The finale of Crypto Economics on #OpenForestProtocol before we…"
5,1451902952952799236,"تِك توبر Techtober 

مجموعة مميزة من بطاقة ذاكرة من XLR8 RGB DDR4 3200 سعة ميجا هرتز 16 جيجا مع صندوق الكمبيوتر STARKER من اكس بي جي بسعر مخفض 😍

للطلب: https://t.co/4Ik8qoHdIe

#تك_توبر #pny #آيفادي #براند #العاب
#techtober #gaming #iphady #brand https://t.co/8WV9Wwe3oV"
6,1451898812314705928,"안드 올리고, iOS 올리고, 윈도우까지 11로 올리니까 역시 #Techtober 다."
7,1451898649437515785,You've gotta love October. #Tectober https://t.co/OZ9vUVKhU7
8,1451859869527691265,#techtober is in full swing
9,1451834897925132295,"RT @GGG_by_Lia: Who dis? 🤩

A New #smartphone just landed! 👀🎆

Any guesses? 

#Techtober #NoRestForTheWicked #FridayVibes #WeekendWarmUp 😅…"
0,1451834778718597120,"RT @GGG_by_Lia: Who dis? 🤩

A New #smartphone just landed! 👀🎆

Any guesses? 

#Techtober #NoRestForTheWicked #FridayVibes #WeekendWarmUp 😅…"
1,1451832689472966657,"#techtober has taken over this account lately but I think there’s still some room for Landscape photography 😜 Probably my favourite photo trip ever.
#landscapephotography #landscapes #sunrise #photography #NaturePhotography #NaturePhotograph #Nikon #morning #surf  #Longexposure https://t.co/UhxR9CmQqP"
2,1451825770687393803,Ayyyy di pahuhuli ang Sony sa #TechTober https://t.co/QEw0RH7s5u
3,1451813565631975425,"RT @OpenForest_: The time has come- #Techtober Week 3 Day 3 has arrived! 

The finale of Crypto Economics on #OpenForestProtocol before we…"
4,1451805064587354117,"RT @GGG_by_Lia: Who dis? 🤩

A New #smartphone just landed! 👀🎆

Any guesses? 

#Techtober #NoRestForTheWicked #FridayVibes #WeekendWarmUp 😅…"
5,1451671719077466120,"RT @OpenForest_: The time has come- #Techtober Week 3 Day 3 has arrived! 

The finale of Crypto Economics on #OpenForestProtocol before we…"
6,1451666213726142464,"The time has come- #Techtober Week 3 Day 3 has arrived! 

The finale of Crypto Economics on #OpenForestProtocol before we make our @NEARProtocol debut at #NEARcon is #DAOs! 🤩

With @SputnikDAO, #OFPs DAO Governance:
🌲Enables decentralization 
🌲Token- based governance https://t.co/PmeCBI7XOz"
7,1451644106271248393,"RT @Mastarcard: I was going through my Dad’s old stuff and I came across this optical memory card.
It has a memory size of 4.1MB

Wow, tech…"
8,1451643924163047427,"I was going through my Dad’s old stuff and I came across this optical memory card.
It has a memory size of 4.1MB

Wow, technology has really come a long way. #Techtober https://t.co/SrINGTV1ch"
9,1451639746019708928,"🤩😎 Compra en la mejor época tecnológica: #Techtober 

En #LaCuracao te damos todas las opciones para comprar cómo, dónde y cuándo quieras. 

-Ver detalles de crédito en sucursales
-Precios válidos del 15 al 31 de Octubre de 2021
-Términos y Condiciones: https://t.co/WC6jwfHQ76 https://t.co/CjFO6VPCb6"
0,1451624944899608583,"Who dis? 🤩

A New #smartphone just landed! 👀🎆

Any guesses? 

#Techtober #NoRestForTheWicked #FridayVibes #WeekendWarmUp 😅 #technology #techielife #YouTuber ☺️ https://t.co/qiQktuAcGG"
1,1451598069724860421,"Techtober is seriously going strong right now, so many new things have been revealed this week let alone this month. #techtober"
2,1451594198604414978,"🤩😎 Compra en la mejor época tecnológica: #Techtober 

En #LaCuracao te damos todas las opciones para comprar cómo, dónde y cuándo quieras. 

-Ver detalles de crédito en sucursales
-Precios válidos del 15 al 31 de Octubre de 2021
-Términos y Condiciones: https://t.co/WC6jwfZqYE https://t.co/UWVzQac9Z1"
3,1451579270703116291,@TechCluster9 @techyped @PHNitheesh @MKBHD Tectober. Does that include Rivian? I doubt. There are many flaws on Duo 2. So maybe he was hinting at Pixel 6.
4,1451572948876333062,"Celebrate #Techtober  with us by joining our discussion on technology &amp; entrepreneurship! 
Join us at 12:00 CST with Sullivan Wright Technologies' Chris Wright &amp; Bob East to talk about what successful collaboration between tech and business looks like!👇

https://t.co/d1XiwTZe2l"
5,1451568258272931849,What can I say he's TechTober wasted. 🤣 #TechTober #Pixel6Pro #SurfaceDuo2 #Dogs #HappyFriday https://t.co/EojDZPXqHO
6,1451557876963549189,"So I'm listening to the latest @WVFRM episode with @MKBHD and @AndyManganelli, at one point they completely talk me out of getting a @Google #pixel 6 pro, in the very next few minutes they talk me back into it. I'd be upgrading from an S9. G6 Pro or S21 ULTRA....??? #TECHTOBER https://t.co/QA9bRtCJiw"
7,1451517758387236868,"RT @robinbmac: #Techtober is in full swing!! 

First up, the new #MacBookPro with the #M1Pro &amp; #M1Max Chips that have blistering speeds and…"
8,1451517693652348933,"RT @robinbmac: #Techtober is in full swing!! 

First up, the new #MacBookPro with the #M1Pro &amp; #M1Max Chips that have blistering speeds and…"
9,1451517633099096070,"#Techtober is in full swing!! 

First up, the new #MacBookPro with the #M1Pro &amp; #M1Max Chips that have blistering speeds and then the 3rd Gen #AirPods that have better battery life and spatial audio! 

Read on to know more! 💻

https://t.co/29sLvoUwcC 

@Apple , #Apple, #TechBlog"
0,1451516101804892169,"واضح كده ان اكتوبر هو شهر الفن والتقنية وكل حاجه جميلة 🌻
#Inktober #inktober2021 #techtober"
1,1451512450210320386,"RT @luriep: Dual #Duo replaced by #Duo2!

Happy #techtober, #Microsoft #SurfaceDuo2! This device is amazing! #Msftadvocate https://t.co/SUs…"
2,1451481962032599043,"#NikonZ9 to be announced soon. Anyone thinks Nikon can revive? There’s still hope for a “D3 moment” or just another over promise? I’m really curious.
#nikon #NIKONZ #techtober #october #Photography #nikonphotography #filmmaking #nikonrumours #sonya7iv #creatives"
3,1451458291238727683,"Seeing so many amazing tech and realising you can't afford is very hard indeed! 🥲(Twss)
#techtober
F"
4,1451452107299516416,#techtober &amp; #inktober let's keep it coming! 🍂
5,1451399298306953231,"Cool Tech Gifts and Gadgets Under $50. 
#CoolTech #Pixel6 #Gaming #Music #streaming #RazerCon2021 #Halloween #TechTober Roma
https://t.co/FYLbqwm2cx"
6,1451371341895004164,"RT @kangg: สารพัด Tech Gadgets เปิดตัว

18 ตค Apple - MacBook Pro
19 ตค Google - Pixel 6
20 ตค DJI
20 ตค Samsung Unpacked 2
2x ตค Sony A7m4…"
7,1451330337544581120,"Dual #Duo replaced by #Duo2!

Happy #techtober, #Microsoft #SurfaceDuo2! This device is amazing! #Msftadvocate https://t.co/SUsPMaw4l4"
8,1451311809030340608,"Surface Duo 2: Can This Be Saved? 
@MKBHD asks some important questions about 
@MSFT's Surface Duo 2 :  https://t.co/hmGdU6Ibor via 
@YouTube
 #techtober"
9,1451275608634413061,I’m still NOT tired of #techtober
0,1451269838207213568,RT @jamesrcs: Big Brand #TechTober Launches Are Forgetting Something https://t.co/KlGUEICb9b
1,1451254986567045120,"ALL THIS NEW GEAR! #TECHTOBER Time To upgrade? Let's Talk about it all! 
Join me now Live!
https://t.co/w6GETmVV6P https://t.co/5hujOCoP2S"
2,1451238470400286730,Big Brand #TechTober Launches Are Forgetting Something https://t.co/KlGUEICb9b
3,1451232970711334914,"RT @OpenForest_: Halfway to Friday must mean it’s also #Techtober Day 2! 

Possibly the most exciting feature of #Techtober Week 3: Crypto…"
4,1451226232931106823,"تِك توبر Techtober 

مجموعة مميزة من محرك أقراص الحالة الصلبة PNY CS1030 M.2 2280500 جيجابايت PCI-Express 3.0 x4 مع اللوحة الأم ASUS TUF GAMING H570-PRO WIF من بسعر مخفض 😍

للطلب: https://t.co/Cg8rqE84W7

#تك_توبر #pny #آيفادي #براند #العاب
#techtober #gaming #iphady #brand https://t.co/hdxBA3gr7g"
5,1451216721877028865,"🤩😎 Compra en la mejor época tecnológica: #Techtober 

En #LaCuracao te damos todas las opciones para comprar cómo, dónde y cuándo quieras. 

-Ver detalles de crédito en sucursales
-Precios válidos del 15 al 31 de Octubre de 2021
-Términos y Condiciones: https://t.co/WC6jwfHQ76 https://t.co/GqPZKY7lGX"
6,1451206382393470981,"RT @iSpaceGh: Some Productivity Tools:

* Mem
* Slack 
* Notion 
* Scoutapm 
* Sentry
* Codeclimate
* Sourcegraph
* Loom
* Grammarly
* Goog…"
7,1451203890813231115,"RT @iSpaceGh: Some Productivity Tools:

* Mem
* Slack 
* Notion 
* Scoutapm 
* Sentry
* Codeclimate
* Sourcegraph
* Loom
* Grammarly
* Goog…"
8,1451191080808902671,"RT @iSpaceGh: Some Productivity Tools:

* Mem
* Slack 
* Notion 
* Scoutapm 
* Sentry
* Codeclimate
* Sourcegraph
* Loom
* Grammarly
* Goog…"
9,1451190305718341643,"Some Productivity Tools:

* Mem
* Slack 
* Notion 
* Scoutapm 
* Sentry
* Codeclimate
* Sourcegraph
* Loom
* Grammarly
* Google slides 
* Tableplus

#RemoteWorkSeries 
#iSpaceVirtualWorkshop
#FutureOfWork 
#TechTober 
#SoftwareEngineering https://t.co/y2cdkNEwzF"
0,1451187306413518859,"RT @kangg: สารพัด Tech Gadgets เปิดตัว

18 ตค Apple - MacBook Pro
19 ตค Google - Pixel 6
20 ตค DJI
20 ตค Samsung Unpacked 2
2x ตค Sony A7m4…"
1,1451183554663120911,"ALL THIS NEW GEAR! #TECHTOBER Time To upgrade? Let's Talk about it all! 
Join me Livestream @ 2:30pm EST
https://t.co/QxVr1yVsjW https://t.co/Skli2fZYp5"
2,1451176137472815105,"RT @Jim_gkoutrides: #techtober is running wild.Yesterday @DJIGlobal announced the #DJIRonin4D ,today @SonyAlpha will announce a new camera.…"
3,1451176016924266497,"#techtober is running wild.Yesterday @DJIGlobal announced the #DJIRonin4D ,today @SonyAlpha will announce a new camera. Trying to keep up while working crazy hours can be exhausting but still I love it.
#sonyalpha #DJIRonin4D #DJI #october #tech #TechNews"
4,1451158816159006722,"Competition breeds innovation. I think @Google Pixel 6/6 Pro line up for the Android community is the phone to beat. Shoot, it’s looking like iOS users may even want to get their hands on one. I sure do! #Pixel6Launch #google #techtober"
5,1451133205097091073,Did you watch Samsung's event yesterday? 😀 #techtober
6,1451103214640644099,"RT @OpenForest_: Halfway to Friday must mean it’s also #Techtober Day 2! 

Possibly the most exciting feature of #Techtober Week 3: Crypto…"
7,1451102764638031875,"...Online or Offline...

...Your Safety and Privacy are Absolutely Guaranteed!

https://t.co/6uFTEJpEJq

#news #schools #school #Android #Windows #Windows11 #surfacepro8 #Surface #tech #technology #TechTuesday #techtober #homeschool #WorkTrends #workingclass #Website #PC #PWA https://t.co/ZrPIbZHESX"
8,1451077342399451139,@GroundedTech At least it's Tectober...😉
9,1451046083824652291,"Third #bigevent of #techtober - #Bespoke event by #Samsung 

#SamsungUnpacked #GalaxyUnpackedPart2 #GalaxyZFold3  
https://t.co/6B4ugamuPQ"
0,1451024826957697024,"RT @OpenForest_: Halfway to Friday must mean it’s also #Techtober Day 2! 

Possibly the most exciting feature of #Techtober Week 3: Crypto…"
1,1451020607039021060,"Halfway to Friday must mean it’s also #Techtober Day 2! 

Possibly the most exciting feature of #Techtober Week 3: Crypto Economics, is the OPN Token 🤩

To be released in the near future, it allows #OFP:
🪙Utility 
🪙Governance
🪙Foundation of a new carbon economy 👇 https://t.co/NftUqTTbPE"
2,1450916092889731081,"Ok pause your #iPhone #Pixel6Launch #MacBookPro2021 excitement, cuz Planet Fitness just destroyed all #techtober launches with this: https://t.co/eyOrJ7fAcp"
3,1450906531122253833,"4 of my favourite apps to
@EasyEquities - Build Wealth
@22seven - Manage money
@StocardApp - Carry Loyalty cards
@property24 - Buy imaginary houses 

#TechTalk #techtober"
4,1450893035324284938,Tech journalists and bloggers this week #techtober https://t.co/PUuk1K8i4G
5,1450879749820145671,@iupdate My guy spent over $5000 on that and still doesn't have the MacBooks. You'll be bankrupt at the end of #techtober lmao
6,1450877034918461440,"Seriously #october is an exciting month if you’re a tech nerd but it can be catastrophic if you’re on the final stage of GAS.I’m still searching for new gear, and all these new releases don’t help
#gas #techtober #AppleEvent #technology #tech #DJIRonin4D #sonya7iv #mentalhealth"
7,1450869176936148995,#techtober 2021 on another level 🤤@DJIGlobal how did you do this 😍 https://t.co/DzIg06uo3q
8,1450858404847706116,"RT @yabhishekhd: Upcoming launches this month.

October 18 - #AppleEvent MacBook

October 19 - #Google Pixel 6 series

October 20 - Samsung…"
9,1450854333046661133,"🤩😎 Compra en la mejor época tecnológica: #Techtober 

En #LaCuracao te damos todas las opciones para comprar cómo, dónde y cuándo quieras. 

-Ver detalles de crédito en sucursales
-Precios válidos del 15 al 31 de Octubre de 2021
-Términos y Condiciones: https://t.co/WC6jwfZqYE https://t.co/Zj4FsbqeQL"
0,1450836045361152001,"october, aka #UPtober, #techtober. what else?"
1,1450828902985867269,@Kwannyboy #Techtober
2,1450826438958059526,Everything is really techingggggg #techtober
3,1450825505477910528,"تِك توبر Techtober 

مجموعة مميزة من محرك الاقراص الصلبة CS900 Series 2,5 in SATA من بي ان واي و مذربورد PRIME H510M-K من اسوس بسعر مخفض 😍

للطلب: https://t.co/YjYvITo0PZ

#تك_توبر #pny #آيفادي #براند #العاب
#techtober #gaming #iphady #brand https://t.co/Sl7S3W3sjg"
4,1450819792139661320,#SamsungUnpacked Part 2 Event stream is now live. #Techtober #SamsungGalaxy https://t.co/kgdqVYho9Y
5,1450818688026808331,"RT @yabhishekhd: Upcoming launches this month.

October 18 - #AppleEvent MacBook

October 19 - #Google Pixel 6 series

October 20 - Samsung…"
6,1450817604591968258,Let's go @SamsungMobile Day #3 of #Techtober https://t.co/OLb92dlnhD
7,1450815664558682115,"🤩😎 Compra en la mejor época tecnológica #Techtober

Puedes realizar tu compra en cualquiera de nuestras sucursales o haciendo click aquí ⬇️
https://t.co/tWJzdYYSu4

-Precios válidos del 15 al 31 de Octubre de 2021
-Términos y Condiciones: https://t.co/WC6jwfHQ76 https://t.co/f8ZBVaBi2v"
8,1450808460099129348,#news #Windows #tech #technology #screenshotwednesday #wallpaperwednesdays #wallpaper #screenshot #screenshot #Online #Onlineclass #Android #TechNews #TechTips #TechTuesday #techtober #scifi #SciFiPinUps #scifiart https://t.co/FtjKWfxdaf
9,1450807779736838153,"Go Green this Halloween with up to 25% off sustainable tech @PittUnivStore's Techtober event! Now through 11/3. 

#StoreOnFifth #ShopTheQuad #Techtober #Halloween #Pitt #H2P https://t.co/Gq5yOVoUbt"
0,1450806924367306758,"Is having document compatibility with MS Office still relevant? - 🤔

https://t.co/n3QGxL1cwQ

#news #technology #TechNews #tech #TechTips #TechTuesday #techtober #BigTech #Online #Onlineclass #schools #homeoffice #homeschool #HomeSchooling #collegelife #internet #PC #Windows"
1,1450803723081560072,"RT @GGG_by_Lia: Unboxing my New Daily Driver... the #GooglePixel6Pro 🥰🤍 

It Exceeds Expectations... 

#pixel6 #pixel6pro #Google #5G #pixe…"
2,1450796220016848902,Wake me up when #techtember and #techtober ends. LOL Temptations left and right. #gadgets #technology #tech #byebyesavings
3,1450758315072540679,"Vertical takeoff and landing laptop stand is, like, way cool. 😎#techtober #VTOL https://t.co/w8xzsXBExB"
4,1450733540455313411,"RT @yabhishekhd: Upcoming launches this month.

October 18 - #AppleEvent MacBook

October 19 - #Google Pixel 6 series

October 20 - Samsung…"
5,1450733113751982081,Techtober going strong!! Got updated to Windows 11 and Android 12 on the same day and cant stop using them both!! #techtober #Android12 #Windows11 https://t.co/7WNEpHZhL7
6,1450722325637132289,"RT @GGG_by_Lia: Unboxing my New Daily Driver... the #GooglePixel6Pro 🥰🤍 

It Exceeds Expectations... 

#pixel6 #pixel6pro #Google #5G #pixe…"
7,1450708661337157637,"@MKBHD Yea, with Tectober going on👍🏽😁"
8,1450701080850046977,"Techtober is worst then Black Friday, change my mind.
#techtober https://t.co/IVntf3tafY"
9,1450686096208171018,"I got a #PS5 last week, and a #Pixel6Pro this week. Fuckin #nerdlife yo!! #techtober"
0,1450685878288850945,"TechTober is really exciting, so much content to cover. Hope can deliver some awesome content for you guys going forward 😊 #Techtober #AppleEvent #Pixel6Launch #M1Pro https://t.co/lxjEoBYnya"
1,1450672455991787523,"วันนี้มีเปิดตัว 2 แบรนด์ แล้วพรุ่งนี้ Sony A7 iv 

#Techtober https://t.co/lidQi9fJQh"
2,1450666307473403908,"RT @GGG_by_Lia: Unboxing my New Daily Driver... the #GooglePixel6Pro 🥰🤍 

It Exceeds Expectations... 

#pixel6 #pixel6pro #Google #5G #pixe…"
3,1450622350286671874,"@Google just announced the #Pixel6 and #Pixel6Pro at their #Pixel6Event. 📱

Here's what's new. 📸🗣⚡️

https://t.co/U93AwqyHCe

#Google #tech #techtober https://t.co/uuXU7XRbke"
4,1450620147920629762,"RT @yabhishekhd: Upcoming launches this month.

October 18 - #AppleEvent MacBook

October 19 - #Google Pixel 6 series

October 20 - Samsung…"
5,1450611654715219970,"RT @GGG_by_Lia: Unboxing my New Daily Driver... the #GooglePixel6Pro 🥰🤍 

It Exceeds Expectations... 

#pixel6 #pixel6pro #Google #5G #pixe…"
6,1450606184906559490,"RT @GGG_by_Lia: Unboxing my New Daily Driver... the #GooglePixel6Pro 🥰🤍 

It Exceeds Expectations... 

#pixel6 #pixel6pro #Google #5G #pixe…"
7,1450588605483782147,#Techtober
8,1450587820360404995,"RT @GGG_by_Lia: Unboxing my New Daily Driver... the #GooglePixel6Pro 🥰🤍 

It Exceeds Expectations... 

#pixel6 #pixel6pro #Google #5G #pixe…"
9,1450587282948431875,"Check out the 3rd edition of 2021 #TECHTOBER TUESDAY TIPS and TRICKS!!👻🎃
https://t.co/jGNI0LK2Ym https://t.co/ge6Xcu82OB"
0,1450584814172659714,#techtober 🥰💕
1,1450579630990282760,"Unboxing my New Daily Driver... the #GooglePixel6Pro 🥰🤍 

It Exceeds Expectations... 

#pixel6 #pixel6pro #Google #5G #pixel6launch #teampixel #unboxing #technology #techtober #ASMR #youtubevideo #TechTuesday #smartphone @madebygoogle @GoogleUK https://t.co/J1o56m71SU"
2,1450571954491113483,#techtober is making all of our wallets a little bit thinner 😂
3,1450568046469341197,@MKBHD You're just skipping a lot of #techtober this year!! Last year every sentence of yours had a techtober in it!
4,1450565876390850560,#Techtober
5,1450554951852253188,"So in other news..@WyzeCam has a new pro doorbell...I also pre-ordered!

#techtober"
6,1450551295736156163,"MacBook Pro yesterday, Google Pixel 6 today, Samsung event tomorrow, and then Sony with new phone and camera on Thursday. I'm nerding out and my wallet is not ready 🥲 #techtober"
7,1450546818069192704,"🤩😎 Compra en la mejor época tecnológica: #Techtober 

En #LaCuracao te damos todas las opciones para comprar cómo, dónde y cuándo quieras. 

-Ver detalles de crédito en sucursales
-Precios válidos del 15 al 31 de Octubre de 2021
-Términos y Condiciones: https://t.co/WC6jwfHQ76 https://t.co/4xYrknX0Y2"
8,1450544240715513861,Lool!! All tech isnt good tech Marques lool #techtober https://t.co/B3ussxQjwd
9,1450542355665227777,"Using Android 12 on my year old pixel 4a feels like using a brand new phone.
#techtober"
0,1450534686086860803,"#Techtober is buzzing.
18th - Apple
19th - Google
20th - Samsung"
1,1450533892830547972,"RT @urtechseeker: #Google Pixel 6 and Pixel 6 Pro launched with a completely new design, Google's in-house Tensor chip, Titan M2 chip for i…"
2,1450533296283127808,"#Google Pixel 6 and Pixel 6 Pro launched with a completely new design, Google's in-house Tensor chip, Titan M2 chip for improved security and priced at $599 and $899 respectively @Google #techtober #Pixel6Launch #Pixel6 #Pixel6Pro https://t.co/zqdh8RoIbj"
3,1450533199126228994,"The beauty of #techtober  #AppleEvent #PixelFallLaunch  
#SamsungUnpacked tomorrow ( today )."
4,1450527565156806656,Semalam Apple event for their new chip and today Google Pixel plak. #techtober
5,1450523062013595648,"RT @SlydemTechz: Battery &amp; availablity of #Pixel6
&amp; #Pixel6Pro

➡️4,700mAh battery / 5,000mAh battery
➡️30W charging
➡️IP68 water resistant…"
6,1450522466808389638,@MKBHD True #techtober 😇
7,1450521313731219457,"Battery &amp; availablity of #Pixel6
&amp; #Pixel6Pro

➡️4,700mAh battery / 5,000mAh battery
➡️30W charging
➡️IP68 water resistant

🟢Starts at $599 / $899
🟢Pre-order starts today
🟢Available from October 28
🟢No news for Indian Availability 😞

#Pixel6Launch #techtober https://t.co/iuiSPVGgQG"
8,1450519889588936705,#techtober 2022 is fantastic ✌️
9,1450519257830371337,Google and Apple killed it this week. Absolutely amazing Tectober.
0,1450517082236358660,#Techtober in full effect! #GooglePixel6series
1,1450515160314138628,@MKBHD DEFO!!! #techtober
2,1450511799707598851,"Upcoming launches this month.

October 19 - #Google Pixel 6 series

October 20 - Samsung Galaxy Unpacked Part 2

October 26 - #Samsung Developer Conference 2021

October 26 -  #Sony Xperia smartphone

#techtober"
3,1450510660832530444,#techtober #teampixel here for it ✨
4,1450508407723618308,"anyway, #Techtober is going well! #Pixel6launch now!

https://t.co/zhaI1PeBcf"
5,1450508306305490945,we love 🤓 #techtober https://t.co/FQzceu8peW https://t.co/0ETfYUllxo
6,1450506755490803715,Stay strong my tech loving friends. The FOMO is going to be strong this week. #techtober #techtwitter
7,1450506715028287491,PREACH! Nerds come out during #Techtober https://t.co/9lK7KsTPth
8,1450506205437341703,"So it's already been a busy day with an Xbox Mini Fridge and Chatter Telephone with Bluetooth, but I think we might be getting some other news today? #techtober"
9,1450505892991021056,"Het is heel gezond om een favoriet #Techtober event te hebben, toch? MadeByGoogle event is gaande!"
0,1450505661490548743,"Kiinnostavat julkaisut jatkuu.
Googlen Pixel 6 -puhelimien ympärille rakennetun tapahtuman voi katsoa livenä tästä:
https://t.co/ezSS1arev2
#Pixel6Launch #techtober"
1,1450501288924430337,"So #techtober round 2: @madebygoogle has a lot to deliver at the #Pixel6Launch, which just might be the most amazing Android Phone in this generation. I'm super stoked about the Tensor Chip."
2,1450500132177383429,"RT @JayEBoyd: Is the New top spec  16 MacBook Pro faster than the previous 1 ?  
#MacBookPro #MacBookPro2021 #AppleEvent #QuestionOfTheDay…"
3,1450497346928848899,If you're feeling like luck is on your side https://t.co/F1hQgq8iep @FrecoWang iPhone 13 Pro Giveaway.. #Apple #Giveaway #iPhone13Pro #Unboxing #iPhone #AppleEvent #Techtober #November
4,1450483888040591361,"Craig shaves his chest hairs😂
#techtober
#AppleEvent https://t.co/aSyOxw2h65"
5,1450483004074340358,RT @DeSandoLLC: We are 1 day away from DJI unveiling their cinema camera and the start of their trio of releases culminating in their Mavic…
6,1450478998883033088,"RT @Ratatoeskr_: Finally #card4card is back @ParasHQ!
🏆Top 10 #nftcollectors win 300Ⓝ
🏆Top 10 #NFTartists win 200Ⓝ
(both prize pools) 
🥇🥈🥉T…"
7,1450477243294232576,"Go Green this Halloween with up to 25% off sustainable tech @PittUnivStore's Techtober event! Now through 11/3. 

#StoreOnFifth #ShopTheQuad #Techtober #Halloween #Pitt #H2P https://t.co/t5voN2fkTC"
8,1450475036943556628,"RT @Ratatoeskr_: Finally #card4card is back @ParasHQ!
🏆Top 10 #nftcollectors win 300Ⓝ
🏆Top 10 #NFTartists win 200Ⓝ
(both prize pools) 
🥇🥈🥉T…"
9,1450470214550884365,"#techtober is real!
Yesterday #AppleEvent
#kotlinEvent is live and later today #Pixel6Launch"
